idProposicao,siglaTipo,nomeProposicao,ementa,dataApresentacao,casaOrigem,nomeAutor,regimeTramitacao,descricaoSituacao,urlInteiroTeor
2240824,EMC,EMC 1140/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Zé Neto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868816
2240825,EMC,EMC 1141/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Zé Neto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868817
2240826,EMC,EMC 1142/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcelo Nilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868819
2240827,EMC,EMC 1143/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcelo Nilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868820
2240828,EMC,EMC 1144/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcelo Nilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868821
2240829,EMC,EMC 1145/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcelo Nilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868822
2240830,EMC,EMC 1146/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcelo Nilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868823
2240831,EMC,EMC 1147/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcelo Nilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868824
2240832,EMC,EMC 1148/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcelo Nilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868825
2240833,EMC,EMC 1149/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcelo Nilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868826
2240834,EMC,EMC 1150/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO ROCHA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868827
2240835,EMC,EMC 1151/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO ROCHA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868828
2240836,EMC,EMC 1152/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868829
2240837,EMC,EMC 1153/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868830
2240838,EMC,EMC 1154/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868831
2240839,EMC,EMC 1155/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868832
2240840,EMC,EMC 1156/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868833
2240841,EMC,EMC 1157/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868834
2240842,EMC,EMC 1158/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868835
2240843,EMC,EMC 1159/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868836
2240844,EMC,EMC 1160/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868837
2240845,EMC,EMC 1161/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868838
2240846,EMC,EMC 1162/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868839
2240847,EMC,EMC 1163/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868840
2240848,EMC,EMC 1164/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868841
2240849,EMC,EMC 1165/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868842
2240850,EMC,EMC 1166/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868843
2240851,EMC,EMC 1167/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868844
2240852,EMC,EMC 1168/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868845
2240853,EMC,EMC 1169/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868846
2240854,EMC,EMC 1170/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868847
2240855,EMC,EMC 1171/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868848
2240856,EMC,EMC 1172/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868849
2240857,EMC,EMC 1173/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868850
2240858,EMC,EMC 1174/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868851
2240859,EMC,EMC 1175/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868852
2240860,EMC,EMC 1176/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868853
2240861,EMC,EMC 1177/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868854
2240862,EMC,EMC 1178/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Paulo Pereira da Silva,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868855
2240863,EMC,EMC 1179/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Leandre,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868856
2240864,EMC,EMC 1180/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Leandre,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868857
2240865,EMC,EMC 1181/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868858
2240866,EMC,EMC 1182/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868859
2240867,EMC,EMC 1183/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Alexis Fonteyne,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868860
2240868,EMC,EMC 1184/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,RICARDO IZAR,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868861
2240869,EMC,EMC 1185/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Hugo Leal,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868862
2240870,EMC,EMC 1186/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Hugo Leal,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868863
2240871,EMC,EMC 1187/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Hugo Leal,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868864
2240872,EMC,EMC 1188/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Eduardo da Fonte,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868865
2240873,EMC,EMC 1189/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Eduardo da Fonte,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868866
2240874,EMC,EMC 1190/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Eduardo da Fonte,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868867
2240875,EMC,EMC 1191/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Alexis Fonteyne,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868868
2240876,EMC,EMC 1192/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Alexis Fonteyne,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868869
2240877,EMC,EMC 1193/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868870
2240878,EMC,EMC 1194/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868871
2240879,EMC,EMC 1195/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868872
2240880,EMC,EMC 1196/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868873
2240881,EMC,EMC 1197/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868874
2240882,EMC,EMC 1198/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868875
2240883,EMC,EMC 1199/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868876
2240884,EMC,EMC 1200/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868877
2240885,EMC,EMC 1201/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Delegado Waldir,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868878
2240886,EMC,EMC 1202/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO ROCHA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868879
2240887,EMC,EMC 1203/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,José Airton Félix Cirilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868880
2240888,EMC,EMC 1204/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,José Airton Félix Cirilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868881
2240889,EMC,EMC 1205/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,José Airton Félix Cirilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868882
2240890,EMC,EMC 1206/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,José Airton Félix Cirilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868883
2240891,EMC,EMC 1207/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,José Airton Félix Cirilo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868884
2240892,EMC,EMC 1208/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868885
2240893,EMC,EMC 1209/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868886
2240894,EMC,EMC 1210/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Frei Anastacio Ribeiro,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868887
2240895,EMC,EMC 1211/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Alexis Fonteyne,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868888
2240896,EMC,EMC 1212/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Alice Portugal,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868889
2240897,EMC,EMC 1213/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868890
2240898,EMC,EMC 1214/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868891
2240899,EMC,EMC 1215/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868892
2240900,EMC,EMC 1216/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868893
2240901,EMC,EMC 1217/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868894
2240902,EMC,EMC 1218/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868895
2240903,EMC,EMC 1219/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868896
2240904,EMC,EMC 1220/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868897
2240905,EMC,EMC 1221/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868898
2240906,EMC,EMC 1222/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868899
2240907,EMC,EMC 1223/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868900
2240908,EMC,EMC 1224/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868901
2240909,EMC,EMC 1225/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868902
2240910,EMC,EMC 1226/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868903
2240911,EMC,EMC 1227/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868904
2240912,EMC,EMC 1228/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868905
2240913,EMC,EMC 1229/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868906
2240914,EMC,EMC 1230/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868907
2240915,EMC,EMC 1231/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868908
2240916,EMC,EMC 1232/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868909
2240917,EMC,EMC 1233/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868910
2240918,EMC,EMC 1234/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868911
2240919,EMC,EMC 1235/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868912
2240920,EMC,EMC 1236/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868913
2240921,EMC,EMC 1237/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868914
2240922,EMC,EMC 1238/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868915
2240923,EMC,EMC 1239/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868916
2240924,EMC,EMC 1240/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868917
2240925,EMC,EMC 1241/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868918
2240926,EMC,EMC 1242/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868919
2240927,EMC,EMC 1243/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868920
2240928,EMC,EMC 1244/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868921
2240929,EMC,EMC 1245/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868922
2240930,EMC,EMC 1246/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868923
2240931,EMC,EMC 1247/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868924
2240932,EMC,EMC 1248/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868925
2240933,EMC,EMC 1249/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868926
2240934,EMC,EMC 1250/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Fernanda Melchionna,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868927
2240935,EMC,EMC 1251/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Fernanda Melchionna,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868928
2240936,EMC,EMC 1252/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Fernanda Melchionna,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868929
2240937,EMC,EMC 1253/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Fernanda Melchionna,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868930
2240938,EMC,EMC 1254/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcon,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868931
2240939,EMC,EMC 1255/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcon,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868932
2240940,EMC,EMC 1256/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcon,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868933
2240941,EMC,EMC 1257/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcon,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868934
2240942,EMC,EMC 1258/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcon,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868935
2240943,EMC,EMC 1259/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Marcon,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868936
2240944,EMC,EMC 1260/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,FLÁVIO ARNS,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868937
2240945,EMC,EMC 1261/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Tadeu Alencar,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868938
2240946,EMC,EMC 1262/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Tadeu Alencar,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868939
2240947,EMC,EMC 1263/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Tadeu Alencar,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868940
2240948,EMC,EMC 1264/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Tadeu Alencar,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868941
2240949,EMC,EMC 1265/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Tadeu Alencar,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868942
2240950,EMC,EMC 1266/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Tadeu Alencar,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868943
