bill_id,rollcall_id,datetime,url_votacao,legislator_name,legislator_state,legislator_party,legislator_vote,ano
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Fernando Bezerra Coelho,PE,MDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Jader Barbalho,PA,MDB,AP,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Jarbas Vasconcelos,PE,MDB,MIS,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, José Maranhão,PB,MDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Luiz do Carmo,GO,MDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Marcelo Castro,PI,MDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Marcio Bittar,AC,MDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Renan Calheiros,AL,MDB,AP,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Simone Tebet,MS,MDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Acir Gurgacz,RO,PDT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Cid Gomes,CE,PDT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Kátia Abreu,TO,PDT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Weverton,MA,PDT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Jorginho Mello,SC,PL,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Wellington Fagundes,MT,PL,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Alvaro Dias,PR,PODEMOS,Não,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Eduardo Girão,CE,PODEMOS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Elmano Férrer,PI,PODEMOS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Lasier Martins,RS,PODEMOS,Não,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Oriovisto Guimarães,PR,PODEMOS,Não,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Romário,RJ,PODEMOS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Rose de Freitas,ES,PODEMOS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Styvenson Valentim,RN,PODEMOS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Ciro Nogueira,PI,PP,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Daniella Ribeiro,PB,PP,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Esperidião Amin,SC,PP,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Luis Carlos Heinze,RS,PP,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Mailza Gomes,AC,PP,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Vanderlan Cardoso,GO,PP,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Renilde Bulhões,AL,PROS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Telmário Mota,RR,PROS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Zenaide Maia,RN,PROS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Jorge Kajuru,GO,PSB,Não,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Leila Barros,DF,PSB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Veneziano Vital do Rêgo,PB,PSB,MIS,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Zequinha Marinho,PA,PSC,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Angelo Coronel,BA,PSD,LS,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Arolde de Oliveira,RJ,PSD,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Carlos Viana,MG,PSD,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Irajá,TO,PSD,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Lucas Barreto,AP,PSD,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Nelsinho Trad,MS,PSD,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Omar Aziz,AM,PSD,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Otto Alencar,BA,PSD,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Sérgio Petecão,AC,PSD,MIS,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Antonio Anastasia,MG,PSDB,P-NRV,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Izalci Lucas,DF,PSDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, José Serra,SP,PSDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Mara Gabrilli,SP,PSDB,AP,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Plínio Valério,AM,PSDB,P-NRV,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Roberto Rocha,MA,PSDB,P-NRV,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Rodrigo Cunha,AL,PSDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Tasso Jereissati,CE,PSDB,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Flávio Bolsonaro,RJ,PSL,MIS,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Juíza Selma,MT,PSL,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Major Olimpio,SP,PSL,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Soraya Thronicke,MS,PSL,MIS,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Humberto Costa,PE,PT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Jaques Wagner,BA,PT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Jean Paul Prates,RN,PT,AP,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Paulo Paim,RS,PT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Paulo Rocha,PA,PT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Rogério Carvalho,SE,PT,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Fabiano Contarato,ES,REDE,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Flávio Arns,PR,REDE,Não,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Randolfe Rodrigues,AP,REDE,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Mecias de Jesus,RR,REPUBLICANOS,Sim,2019
121353,5956,2019-04-09,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/121353/votacoes#votacao_5956, Reguffe,DF,S/Partido,Não,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Alessandro Vieira,SE,CIDADANIA,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Eliziane Gama,MA,CIDADANIA,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Marcos do Val,ES,CIDADANIA,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Chico Rodrigues,RR,DEM,MIS,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Davi Alcolumbre,AP,DEM,Presidente (art. 51 RISF),2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Jayme Campos,MT,DEM,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Marcos Rogério,RO,DEM,P-NRV,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Maria do Carmo Alves,SE,DEM,P-NRV,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Rodrigo Pacheco,MG,DEM,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Confúcio Moura,RO,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Dário Berger,SC,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Eduardo Braga,AM,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Eduardo Gomes,TO,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Fernando Bezerra Coelho,PE,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Jader Barbalho,PA,MDB,AP,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Jarbas Vasconcelos,PE,MDB,MIS,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, José Maranhão,PB,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Luiz do Carmo,GO,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Marcelo Castro,PI,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Marcio Bittar,AC,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Renan Calheiros,AL,MDB,AP,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Simone Tebet,MS,MDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Acir Gurgacz,RO,PDT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Cid Gomes,CE,PDT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Kátia Abreu,TO,PDT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Weverton,MA,PDT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Jorginho Mello,SC,PL,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Wellington Fagundes,MT,PL,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Alvaro Dias,PR,PODEMOS,Não,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Eduardo Girão,CE,PODEMOS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Elmano Férrer,PI,PODEMOS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Lasier Martins,RS,PODEMOS,Não,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Oriovisto Guimarães,PR,PODEMOS,Não,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Romário,RJ,PODEMOS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Rose de Freitas,ES,PODEMOS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Styvenson Valentim,RN,PODEMOS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Ciro Nogueira,PI,PP,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Daniella Ribeiro,PB,PP,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Esperidião Amin,SC,PP,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Luis Carlos Heinze,RS,PP,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Mailza Gomes,AC,PP,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Vanderlan Cardoso,GO,PP,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Renilde Bulhões,AL,PROS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Telmário Mota,RR,PROS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Zenaide Maia,RN,PROS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Jorge Kajuru,GO,PSB,Não,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Leila Barros,DF,PSB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Veneziano Vital do Rêgo,PB,PSB,MIS,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Zequinha Marinho,PA,PSC,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Angelo Coronel,BA,PSD,LS,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Arolde de Oliveira,RJ,PSD,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Carlos Viana,MG,PSD,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Irajá,TO,PSD,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Lucas Barreto,AP,PSD,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Nelsinho Trad,MS,PSD,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Omar Aziz,AM,PSD,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Otto Alencar,BA,PSD,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Sérgio Petecão,AC,PSD,MIS,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Antonio Anastasia,MG,PSDB,P-NRV,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Izalci Lucas,DF,PSDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, José Serra,SP,PSDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Mara Gabrilli,SP,PSDB,AP,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Plínio Valério,AM,PSDB,P-NRV,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Roberto Rocha,MA,PSDB,P-NRV,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Rodrigo Cunha,AL,PSDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Tasso Jereissati,CE,PSDB,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Flávio Bolsonaro,RJ,PSL,MIS,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Juíza Selma,MT,PSL,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Major Olimpio,SP,PSL,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Soraya Thronicke,MS,PSL,MIS,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Humberto Costa,PE,PT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Jaques Wagner,BA,PT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Jean Paul Prates,RN,PT,AP,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Paulo Paim,RS,PT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Paulo Rocha,PA,PT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Rogério Carvalho,SE,PT,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Fabiano Contarato,ES,REDE,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Flávio Arns,PR,REDE,Não,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Randolfe Rodrigues,AP,REDE,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Mecias de Jesus,RR,REPUBLICANOS,Sim,2019
136173,5957,2019-04-16,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136173/votacoes#votacao_5957, Reguffe,DF,S/Partido,Não,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Alessandro Vieira,SE,CIDADANIA,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Eliziane Gama,MA,CIDADANIA,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Marcos do Val,ES,CIDADANIA,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Chico Rodrigues,RR,DEM,MIS,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Davi Alcolumbre,AP,DEM,Presidente (art. 51 RISF),2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Jayme Campos,MT,DEM,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Marcos Rogério,RO,DEM,P-NRV,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Maria do Carmo Alves,SE,DEM,P-NRV,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Rodrigo Pacheco,MG,DEM,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Confúcio Moura,RO,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Dário Berger,SC,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Eduardo Braga,AM,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Eduardo Gomes,TO,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Fernando Bezerra Coelho,PE,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Jader Barbalho,PA,MDB,AP,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Jarbas Vasconcelos,PE,MDB,MIS,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, José Maranhão,PB,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Luiz do Carmo,GO,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Marcelo Castro,PI,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Marcio Bittar,AC,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Renan Calheiros,AL,MDB,AP,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Simone Tebet,MS,MDB,Sim,2019
130919,5959,2019-04-23,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/130919/votacoes#votacao_5959, Acir Gurgacz,RO,PDT,Sim,2019
