idProposicao,uri,dataApresentacao,siglaTipo,codTipo,numero,ano,nomeProposicao,indTramitando
140925,http://legis.senado.gov.br/dadosabertos/materia/140925,2020-03-04,REQ,,00021,2020,REQ 21/2020 - CCJ,Sim
141027,http://legis.senado.gov.br/dadosabertos/materia/141027,2020-03-10,REQ,,00021,2020,REQ 21/2020 - CDH,Sim
140721,http://legis.senado.gov.br/dadosabertos/materia/140721,2020-02-18,REQ,,00022,2020,REQ 22/2020 - CDIR,Não
140926,http://legis.senado.gov.br/dadosabertos/materia/140926,2020-03-04,REQ,,00022,2020,REQ 22/2020 - CCJ,Sim
140949,http://legis.senado.gov.br/dadosabertos/materia/140949,2020-03-04,REQ,,00022,2020,REQ 22/2020 - CAS,Não
141037,http://legis.senado.gov.br/dadosabertos/materia/141037,2020-03-11,REQ,,00022,2020,REQ 22/2020 - CDH,Sim
140722,http://legis.senado.gov.br/dadosabertos/materia/140722,2020-02-18,REQ,,00023,2020,REQ 23/2020 - CDIR,Sim
141083,http://legis.senado.gov.br/dadosabertos/materia/141083,2020-03-12,REQ,,00023,2020,REQ 23/2020 - CDH,Sim
141022,http://legis.senado.gov.br/dadosabertos/materia/141022,2020-03-10,REQ,,00023,2020,REQ 23/2020 - CCJ,Sim
140959,http://legis.senado.gov.br/dadosabertos/materia/140959,2020-03-05,REQ,,00023,2020,REQ 23/2020 - CAS,Não
140728,http://legis.senado.gov.br/dadosabertos/materia/140728,2020-02-18,REQ,,00024,2020,REQ 24/2020 - CDIR,Sim
141063,http://legis.senado.gov.br/dadosabertos/materia/141063,2020-03-11,REQ,,00024,2020,REQ 24/2020 - CCJ,Sim
141009,http://legis.senado.gov.br/dadosabertos/materia/141009,2020-03-10,REQ,,00024,2020,REQ 24/2020 - CAS,Sim
140745,http://legis.senado.gov.br/dadosabertos/materia/140745,2020-02-18,REQ,,00025,2020,REQ 25/2020 - CDIR,Sim
141065,http://legis.senado.gov.br/dadosabertos/materia/141065,2020-03-11,REQ,,00025,2020,REQ 25/2020 - CCJ,Sim
141059,http://legis.senado.gov.br/dadosabertos/materia/141059,2020-03-11,REQ,,00025,2020,REQ 25/2020 - CAS,Sim
140755,http://legis.senado.gov.br/dadosabertos/materia/140755,2020-02-18,REQ,,00026,2020,REQ 26/2020 - CDIR,Sim
141071,http://legis.senado.gov.br/dadosabertos/materia/141071,2020-03-11,REQ,,00026,2020,REQ 26/2020 - CAS,Sim
141066,http://legis.senado.gov.br/dadosabertos/materia/141066,2020-03-11,REQ,,00026,2020,REQ 26/2020 - CCJ,Sim
140756,http://legis.senado.gov.br/dadosabertos/materia/140756,2020-02-18,REQ,,00027,2020,REQ 27/2020 - CDIR,Sim
141072,http://legis.senado.gov.br/dadosabertos/materia/141072,2020-03-11,REQ,,00027,2020,REQ 27/2020 - CAS,Sim
141069,http://legis.senado.gov.br/dadosabertos/materia/141069,2020-03-11,REQ,,00027,2020,REQ 27/2020 - CCJ,Sim
140757,http://legis.senado.gov.br/dadosabertos/materia/140757,2020-02-18,REQ,,00028,2020,REQ 28/2020 - CDIR,Sim
141073,http://legis.senado.gov.br/dadosabertos/materia/141073,2020-03-11,REQ,,00028,2020,REQ 28/2020 - CAS,Sim
140758,http://legis.senado.gov.br/dadosabertos/materia/140758,2020-02-18,REQ,,00029,2020,REQ 29/2020 - CDIR,Sim
141074,http://legis.senado.gov.br/dadosabertos/materia/141074,2020-03-11,REQ,,00029,2020,REQ 29/2020 - CAS,Sim
140767,http://legis.senado.gov.br/dadosabertos/materia/140767,2020-02-19,REQ,,00030,2020,REQ 30/2020 - CDIR,Não
140796,http://legis.senado.gov.br/dadosabertos/materia/140796,2020-02-20,REQ,,00031,2020,REQ 31/2020 - CDIR,Não
140822,http://legis.senado.gov.br/dadosabertos/materia/140822,2020-02-21,REQ,,00032,2020,REQ 32/2020 - CDIR,Sim
140830,http://legis.senado.gov.br/dadosabertos/materia/140830,2020-03-04,REQ,,00033,2020,REQ 33/2020 - CDIR,Não
140831,http://legis.senado.gov.br/dadosabertos/materia/140831,2020-03-04,REQ,,00034,2020,REQ 34/2020 - CDIR,Não
140841,http://legis.senado.gov.br/dadosabertos/materia/140841,2020-02-28,REQ,,00035,2020,REQ 35/2020 - CDIR,Sim
140866,http://legis.senado.gov.br/dadosabertos/materia/140866,2020-03-03,REQ,,00036,2020,REQ 36/2020 - CDIR,Sim
140878,http://legis.senado.gov.br/dadosabertos/materia/140878,2020-02-19,REQ,,00037,2020,REQ 37/2020 - CDIR,Sim
140881,http://legis.senado.gov.br/dadosabertos/materia/140881,2020-03-04,REQ,,00038,2020,REQ 38/2020 - CDIR,Não
140891,http://legis.senado.gov.br/dadosabertos/materia/140891,2020-03-04,REQ,,00039,2020,REQ 39/2020 - CDIR,Não
140904,http://legis.senado.gov.br/dadosabertos/materia/140904,2020-03-04,REQ,,00040,2020,REQ 40/2020 - CDIR,Sim
140928,http://legis.senado.gov.br/dadosabertos/materia/140928,2020-03-04,REQ,,00041,2020,REQ 41/2020 - CDIR,Sim
140980,http://legis.senado.gov.br/dadosabertos/materia/140980,2020-03-06,REQ,,00042,2020,REQ 42/2020 - CDIR,Sim
141064,http://legis.senado.gov.br/dadosabertos/materia/141064,2020-03-11,REQ,,00043,2020,REQ 43/2020 - CDIR,Sim
141100,http://legis.senado.gov.br/dadosabertos/materia/141100,2020-03-13,REQ,,00044,2020,REQ 44/2020 - CDIR,Sim
141237,http://legis.senado.gov.br/dadosabertos/materia/141237,2020-03-27,REQ,,00045,2020,REQ 45/2020 - CDIR,Sim
141103,http://legis.senado.gov.br/dadosabertos/materia/141103,2020-03-13,REQ,,00046,2020,REQ 46/2020 - CDIR,Sim
141228,http://legis.senado.gov.br/dadosabertos/materia/141228,2020-03-27,REQ,,00047,2020,REQ 47/2020 - CDIR,Sim
141229,http://legis.senado.gov.br/dadosabertos/materia/141229,2020-03-27,REQ,,00048,2020,REQ 48/2020 - CDIR,Sim
141230,http://legis.senado.gov.br/dadosabertos/materia/141230,2020-03-27,REQ,,00049,2020,REQ 49/2020 - CDIR,Sim
141076,http://legis.senado.gov.br/dadosabertos/materia/141076,2020-03-11,REQ,,00059,2020,REQ 59/2020 - CM-ReformaTributária,Sim
141077,http://legis.senado.gov.br/dadosabertos/materia/141077,2020-03-11,REQ,,00060,2020,REQ 60/2020 - CM-ReformaTributária,Sim
141078,http://legis.senado.gov.br/dadosabertos/materia/141078,2020-03-11,REQ,,00061,2020,REQ 61/2020 - CM-ReformaTributária,Sim
141079,http://legis.senado.gov.br/dadosabertos/materia/141079,2020-03-11,REQ,,00062,2020,REQ 62/2020 - CM-ReformaTributária,Sim
141020,http://legis.senado.gov.br/dadosabertos/materia/141020,2020-03-10,REQ,,00067,2020,REQ 67/2020 - MPV 905/2019,Sim
140804,http://legis.senado.gov.br/dadosabertos/materia/140804,2020-02-19,REQ,,00343,2020,REQ 343/2020 - CPMI - Fake News,Sim
140682,http://legis.senado.gov.br/dadosabertos/materia/140682,2020-02-12,RQN,,00001,2020,RQN 1/2020,Não
140684,http://legis.senado.gov.br/dadosabertos/materia/140684,2020-02-12,RQN,,00002,2020,RQN 2/2020,Não
140824,http://legis.senado.gov.br/dadosabertos/materia/140824,2020-02-12,RQN,,00003,2020,RQN 3/2020,Não
140685,http://legis.senado.gov.br/dadosabertos/materia/140685,2020-02-12,RQN,,00004,2020,RQN 4/2020,Não
140692,http://legis.senado.gov.br/dadosabertos/materia/140692,2020-02-12,RQN,,00005,2020,RQN 5/2020,Não
140687,http://legis.senado.gov.br/dadosabertos/materia/140687,2020-02-12,RQN,,00006,2020,RQN 6/2020,Não
140688,http://legis.senado.gov.br/dadosabertos/materia/140688,2020-02-12,RQN,,00007,2020,RQN 7/2020,Não
140689,http://legis.senado.gov.br/dadosabertos/materia/140689,2020-02-12,RQN,,00008,2020,RQN 8/2020,Não
140690,http://legis.senado.gov.br/dadosabertos/materia/140690,2020-02-12,RQN,,00009,2020,RQN 9/2020,Não
140691,http://legis.senado.gov.br/dadosabertos/materia/140691,2020-02-12,RQN,,00010,2020,RQN 10/2020,Não
140880,http://legis.senado.gov.br/dadosabertos/materia/140880,2020-03-03,RQN,,00011,2020,RQN 11/2020,Não
140882,http://legis.senado.gov.br/dadosabertos/materia/140882,2020-03-03,RQN,,00012,2020,RQN 12/2020,Não
140886,http://legis.senado.gov.br/dadosabertos/materia/140886,2020-03-03,RQN,,00013,2020,RQN 13/2020,Não
140887,http://legis.senado.gov.br/dadosabertos/materia/140887,2020-03-03,RQN,,00014,2020,RQN 14/2020,Não
140893,http://legis.senado.gov.br/dadosabertos/materia/140893,2020-03-03,RQN,,00015,2020,RQN 15/2020,Não
140894,http://legis.senado.gov.br/dadosabertos/materia/140894,2020-03-03,RQN,,00016,2020,RQN 16/2020,Não
140896,http://legis.senado.gov.br/dadosabertos/materia/140896,2020-03-03,RQN,,00017,2020,RQN 17/2020,Não
140898,http://legis.senado.gov.br/dadosabertos/materia/140898,2020-03-03,RQN,,00018,2020,RQN 18/2020,Não
140900,http://legis.senado.gov.br/dadosabertos/materia/140900,2020-03-03,RQN,,00019,2020,RQN 19/2020,Não
140901,http://legis.senado.gov.br/dadosabertos/materia/140901,2020-03-03,RQN,,00020,2020,RQN 20/2020,Não
140902,http://legis.senado.gov.br/dadosabertos/materia/140902,2020-03-03,RQN,,00021,2020,RQN 21/2020,Não
140883,http://legis.senado.gov.br/dadosabertos/materia/140883,2020-03-03,RQN,,00022,2020,RQN 22/2020,Não
140884,http://legis.senado.gov.br/dadosabertos/materia/140884,2020-03-03,RQN,,00023,2020,RQN 23/2020,Não
140885,http://legis.senado.gov.br/dadosabertos/materia/140885,2020-03-03,RQN,,00024,2020,RQN 24/2020,Não
140953,http://legis.senado.gov.br/dadosabertos/materia/140953,2020-03-04,RQN,,00025,2020,RQN 25/2020,Não
141042,http://legis.senado.gov.br/dadosabertos/materia/141042,2020-03-10,RQN,,00026,2020,RQN 26/2020,Não
141045,http://legis.senado.gov.br/dadosabertos/materia/141045,2020-03-10,RQN,,00027,2020,RQN 27/2020,Não
141043,http://legis.senado.gov.br/dadosabertos/materia/141043,2020-03-10,RQN,,00028,2020,RQN 28/2020,Não
141046,http://legis.senado.gov.br/dadosabertos/materia/141046,2020-03-10,RQN,,00029,2020,RQN 29/2020,Não
141047,http://legis.senado.gov.br/dadosabertos/materia/141047,2020-03-10,RQN,,00030,2020,RQN 30/2020,Não
141039,http://legis.senado.gov.br/dadosabertos/materia/141039,2020-03-10,RQN,,00031,2020,RQN 31/2020,Não
141048,http://legis.senado.gov.br/dadosabertos/materia/141048,2020-03-10,RQN,,00032,2020,RQN 32/2020,Não
141051,http://legis.senado.gov.br/dadosabertos/materia/141051,2020-03-10,RQN,,00033,2020,RQN 33/2020,Não
141055,http://legis.senado.gov.br/dadosabertos/materia/141055,2020-03-10,RQN,,00034,2020,RQN 34/2020,Não
141054,http://legis.senado.gov.br/dadosabertos/materia/141054,2020-03-10,RQN,,00035,2020,RQN 35/2020,Não
141049,http://legis.senado.gov.br/dadosabertos/materia/141049,2020-03-10,RQN,,00036,2020,RQN 36/2020,Não
141033,http://legis.senado.gov.br/dadosabertos/materia/141033,2020-03-10,RQN,,00037,2020,RQN 37/2020,Não
141034,http://legis.senado.gov.br/dadosabertos/materia/141034,2020-03-10,RQN,,00038,2020,RQN 38/2020,Não
141035,http://legis.senado.gov.br/dadosabertos/materia/141035,2020-03-10,RQN,,00039,2020,RQN 39/2020,Não
141036,http://legis.senado.gov.br/dadosabertos/materia/141036,2020-03-10,RQN,,00040,2020,RQN 40/2020,Não
141038,http://legis.senado.gov.br/dadosabertos/materia/141038,2020-03-10,RQN,,00041,2020,RQN 41/2020,Não
141040,http://legis.senado.gov.br/dadosabertos/materia/141040,2020-03-10,RQN,,00042,2020,RQN 42/2020,Não
141041,http://legis.senado.gov.br/dadosabertos/materia/141041,2020-03-10,RQN,,00043,2020,RQN 43/2020,Não
141044,http://legis.senado.gov.br/dadosabertos/materia/141044,2020-03-10,RQN,,00044,2020,RQN 44/2020,Não
141050,http://legis.senado.gov.br/dadosabertos/materia/141050,2020-03-10,RQN,,00045,2020,RQN 45/2020,Não
141052,http://legis.senado.gov.br/dadosabertos/materia/141052,2020-03-10,RQN,,00046,2020,RQN 46/2020,Não
141056,http://legis.senado.gov.br/dadosabertos/materia/141056,2020-03-10,RQN,,00047,2020,RQN 47/2020,Não
141057,http://legis.senado.gov.br/dadosabertos/materia/141057,2020-03-10,RQN,,00048,2020,RQN 48/2020,Não
141087,http://legis.senado.gov.br/dadosabertos/materia/141087,2020-03-10,RQN,,00049,2020,RQN 49/2020,Sim
140419,http://legis.senado.gov.br/dadosabertos/materia/140419,2019-12-17,RQS,,00001,2020,RQS 1/2020,Não
140420,http://legis.senado.gov.br/dadosabertos/materia/140420,2020-02-04,RQS,,00002,2020,RQS 2/2020,Sim
140421,http://legis.senado.gov.br/dadosabertos/materia/140421,2020-02-04,RQS,,00003,2020,RQS 3/2020,Sim
140434,http://legis.senado.gov.br/dadosabertos/materia/140434,2020-02-04,RQS,,00004,2020,RQS 4/2020,Não
140438,http://legis.senado.gov.br/dadosabertos/materia/140438,2020-02-05,RQS,,00005,2020,RQS 5/2020,Sim
140439,http://legis.senado.gov.br/dadosabertos/materia/140439,2020-02-11,RQS,,00006,2020,RQS 6/2020,Sim
140442,http://legis.senado.gov.br/dadosabertos/materia/140442,2020-02-04,RQS,,00007,2020,RQS 7/2020,Não
140445,http://legis.senado.gov.br/dadosabertos/materia/140445,2020-02-04,RQS,,00008,2020,RQS 8/2020,Não
140446,http://legis.senado.gov.br/dadosabertos/materia/140446,2020-02-04,RQS,,00009,2020,RQS 9/2020,Não
140447,http://legis.senado.gov.br/dadosabertos/materia/140447,2020-02-04,RQS,,00010,2020,RQS 10/2020,Sim
140450,http://legis.senado.gov.br/dadosabertos/materia/140450,2020-02-05,RQS,,00011,2020,RQS 11/2020,Sim
140455,http://legis.senado.gov.br/dadosabertos/materia/140455,2020-02-04,RQS,,00012,2020,RQS 12/2020,Não
140466,http://legis.senado.gov.br/dadosabertos/materia/140466,2020-02-04,RQS,,00013,2020,RQS 13/2020,Não
140467,http://legis.senado.gov.br/dadosabertos/materia/140467,2020-02-04,RQS,,00014,2020,RQS 14/2020,Não
140473,http://legis.senado.gov.br/dadosabertos/materia/140473,2020-02-04,RQS,,00015,2020,RQS 15/2020,Não
140474,http://legis.senado.gov.br/dadosabertos/materia/140474,2020-02-04,RQS,,00016,2020,RQS 16/2020,Sim
140479,http://legis.senado.gov.br/dadosabertos/materia/140479,2020-02-05,RQS,,00017,2020,RQS 17/2020,Não
140485,http://legis.senado.gov.br/dadosabertos/materia/140485,2020-02-04,RQS,,00018,2020,RQS 18/2020,Não
140486,http://legis.senado.gov.br/dadosabertos/materia/140486,2020-02-05,RQS,,00019,2020,RQS 19/2020,Não
140487,http://legis.senado.gov.br/dadosabertos/materia/140487,2020-02-04,RQS,,00020,2020,RQS 20/2020,Não
140495,http://legis.senado.gov.br/dadosabertos/materia/140495,2020-02-05,RQS,,00021,2020,RQS 21/2020,Sim
140511,http://legis.senado.gov.br/dadosabertos/materia/140511,2020-02-05,RQS,,00022,2020,RQS 22/2020,Sim
140513,http://legis.senado.gov.br/dadosabertos/materia/140513,2020-02-05,RQS,,00023,2020,RQS 23/2020,Não
140518,http://legis.senado.gov.br/dadosabertos/materia/140518,2020-02-05,RQS,,00024,2020,RQS 24/2020,Sim
140520,http://legis.senado.gov.br/dadosabertos/materia/140520,2020-02-05,RQS,,00025,2020,RQS 25/2020,Não
140521,http://legis.senado.gov.br/dadosabertos/materia/140521,2020-02-11,RQS,,00026,2020,RQS 26/2020,Não
140527,http://legis.senado.gov.br/dadosabertos/materia/140527,2020-02-05,RQS,,00027,2020,RQS 27/2020,Não
140529,http://legis.senado.gov.br/dadosabertos/materia/140529,2020-02-05,RQS,,00028,2020,RQS 28/2020,Não
140536,http://legis.senado.gov.br/dadosabertos/materia/140536,2020-02-05,RQS,,00029,2020,RQS 29/2020,Não
140538,http://legis.senado.gov.br/dadosabertos/materia/140538,2020-02-05,RQS,,00030,2020,RQS 30/2020,Não
140540,http://legis.senado.gov.br/dadosabertos/materia/140540,2020-02-05,RQS,,00031,2020,RQS 31/2020,Não
140542,http://legis.senado.gov.br/dadosabertos/materia/140542,2020-02-05,RQS,,00032,2020,RQS 32/2020,Não
140543,http://legis.senado.gov.br/dadosabertos/materia/140543,2020-02-05,RQS,,00033,2020,RQS 33/2020,Não
140544,http://legis.senado.gov.br/dadosabertos/materia/140544,2020-02-05,RQS,,00034,2020,RQS 34/2020,Não
140545,http://legis.senado.gov.br/dadosabertos/materia/140545,2020-02-10,RQS,,00035,2020,RQS 35/2020,Não
140574,http://legis.senado.gov.br/dadosabertos/materia/140574,2020-02-11,RQS,,00036,2020,RQS 36/2020,Não
140577,http://legis.senado.gov.br/dadosabertos/materia/140577,2020-02-06,RQS,,00037,2020,RQS 37/2020,Sim
140578,http://legis.senado.gov.br/dadosabertos/materia/140578,2020-02-06,RQS,,00038,2020,RQS 38/2020,Sim
140579,http://legis.senado.gov.br/dadosabertos/materia/140579,2020-02-06,RQS,,00039,2020,RQS 39/2020,Sim
140581,http://legis.senado.gov.br/dadosabertos/materia/140581,2020-02-06,RQS,,00040,2020,RQS 40/2020,Não
140582,http://legis.senado.gov.br/dadosabertos/materia/140582,2020-02-11,RQS,,00041,2020,RQS 41/2020,Não
140583,http://legis.senado.gov.br/dadosabertos/materia/140583,2020-02-11,RQS,,00042,2020,RQS 42/2020,Não
140584,http://legis.senado.gov.br/dadosabertos/materia/140584,2020-02-11,RQS,,00043,2020,RQS 43/2020,Não
140585,http://legis.senado.gov.br/dadosabertos/materia/140585,2020-02-10,RQS,,00044,2020,RQS 44/2020,Não
140591,http://legis.senado.gov.br/dadosabertos/materia/140591,2020-02-10,RQS,,00045,2020,RQS 45/2020,Sim
140598,http://legis.senado.gov.br/dadosabertos/materia/140598,2020-02-18,RQS,,00046,2020,RQS 46/2020,Não
140600,http://legis.senado.gov.br/dadosabertos/materia/140600,2020-02-11,RQS,,00047,2020,RQS 47/2020,Não
140632,http://legis.senado.gov.br/dadosabertos/materia/140632,2020-02-11,RQS,,00048,2020,RQS 48/2020,Não
140633,http://legis.senado.gov.br/dadosabertos/materia/140633,2020-02-11,RQS,,00049,2020,RQS 49/2020,Sim
140643,http://legis.senado.gov.br/dadosabertos/materia/140643,2020-02-13,RQS,,00050,2020,RQS 50/2020,Não
140646,http://legis.senado.gov.br/dadosabertos/materia/140646,2020-02-13,RQS,,00051,2020,RQS 51/2020,Não
140648,http://legis.senado.gov.br/dadosabertos/materia/140648,2020-02-13,RQS,,00052,2020,RQS 52/2020,Sim
140659,http://legis.senado.gov.br/dadosabertos/materia/140659,2020-02-18,RQS,,00053,2020,RQS 53/2020,Sim
140660,http://legis.senado.gov.br/dadosabertos/materia/140660,2020-02-12,RQS,,00054,2020,RQS 54/2020,Sim
140672,http://legis.senado.gov.br/dadosabertos/materia/140672,2020-02-18,RQS,,00055,2020,RQS 55/2020,Sim
140673,http://legis.senado.gov.br/dadosabertos/materia/140673,2020-02-13,RQS,,00056,2020,RQS 56/2020,Sim
140674,http://legis.senado.gov.br/dadosabertos/materia/140674,2020-02-13,RQS,,00057,2020,RQS 57/2020,Sim
140677,http://legis.senado.gov.br/dadosabertos/materia/140677,2020-03-04,RQS,,00058,2020,RQS 58/2020,Não
140678,http://legis.senado.gov.br/dadosabertos/materia/140678,2020-02-18,RQS,,00059,2020,RQS 59/2020,Não
140679,http://legis.senado.gov.br/dadosabertos/materia/140679,2020-02-13,RQS,,00060,2020,RQS 60/2020,Sim
140681,http://legis.senado.gov.br/dadosabertos/materia/140681,2020-02-17,RQS,,00061,2020,RQS 61/2020,Sim
140683,http://legis.senado.gov.br/dadosabertos/materia/140683,2020-02-17,RQS,,00062,2020,RQS 62/2020,Sim
140686,http://legis.senado.gov.br/dadosabertos/materia/140686,2020-02-18,RQS,,00063,2020,RQS 63/2020,Não
140696,http://legis.senado.gov.br/dadosabertos/materia/140696,2020-02-13,RQS,,00064,2020,RQS 64/2020,Sim
140698,http://legis.senado.gov.br/dadosabertos/materia/140698,2020-02-14,RQS,,00065,2020,RQS 65/2020,Não
140718,http://legis.senado.gov.br/dadosabertos/materia/140718,2020-02-17,RQS,,00066,2020,RQS 66/2020,Sim
140730,http://legis.senado.gov.br/dadosabertos/materia/140730,2020-02-18,RQS,,00067,2020,RQS 67/2020,Não
140731,http://legis.senado.gov.br/dadosabertos/materia/140731,2020-02-18,RQS,,00068,2020,RQS 68/2020,Não
140732,http://legis.senado.gov.br/dadosabertos/materia/140732,2020-02-18,RQS,,00069,2020,RQS 69/2020,Sim
140733,http://legis.senado.gov.br/dadosabertos/materia/140733,2020-02-18,RQS,,00070,2020,RQS 70/2020,Sim
140743,http://legis.senado.gov.br/dadosabertos/materia/140743,2020-02-18,RQS,,00071,2020,RQS 71/2020,Sim
140748,http://legis.senado.gov.br/dadosabertos/materia/140748,2020-02-18,RQS,,00072,2020,RQS 72/2020,Sim
140749,http://legis.senado.gov.br/dadosabertos/materia/140749,2020-02-18,RQS,,00073,2020,RQS 73/2020,Sim
140750,http://legis.senado.gov.br/dadosabertos/materia/140750,2020-02-18,RQS,,00074,2020,RQS 74/2020,Não
140753,http://legis.senado.gov.br/dadosabertos/materia/140753,2020-02-18,RQS,,00075,2020,RQS 75/2020,Sim
140762,http://legis.senado.gov.br/dadosabertos/materia/140762,2020-02-19,RQS,,00076,2020,RQS 76/2020,Sim
140764,http://legis.senado.gov.br/dadosabertos/materia/140764,2020-02-19,RQS,,00077,2020,RQS 77/2020,Não
140765,http://legis.senado.gov.br/dadosabertos/materia/140765,2020-03-04,RQS,,00078,2020,RQS 78/2020,Não
140766,http://legis.senado.gov.br/dadosabertos/materia/140766,2020-02-19,RQS,,00079,2020,RQS 79/2020,Sim
140770,http://legis.senado.gov.br/dadosabertos/materia/140770,2020-02-19,RQS,,00080,2020,RQS 80/2020,Sim
140784,http://legis.senado.gov.br/dadosabertos/materia/140784,2020-02-19,RQS,,00081,2020,RQS 81/2020,Não
140785,http://legis.senado.gov.br/dadosabertos/materia/140785,2020-02-19,RQS,,00082,2020,RQS 82/2020,Não
140792,http://legis.senado.gov.br/dadosabertos/materia/140792,2020-02-19,RQS,,00083,2020,RQS 83/2020,Sim
140794,http://legis.senado.gov.br/dadosabertos/materia/140794,2020-02-19,RQS,,00084,2020,RQS 84/2020,Sim
140798,http://legis.senado.gov.br/dadosabertos/materia/140798,2020-03-04,RQS,,00085,2020,RQS 85/2020,Sim
140800,http://legis.senado.gov.br/dadosabertos/materia/140800,2020-03-04,RQS,,00086,2020,RQS 86/2020,Sim
140801,http://legis.senado.gov.br/dadosabertos/materia/140801,2020-03-04,RQS,,00087,2020,RQS 87/2020,Sim
140807,http://legis.senado.gov.br/dadosabertos/materia/140807,2020-03-04,RQS,,00088,2020,RQS 88/2020,Não
140811,http://legis.senado.gov.br/dadosabertos/materia/140811,2020-03-04,RQS,,00089,2020,RQS 89/2020,Sim
140842,http://legis.senado.gov.br/dadosabertos/materia/140842,2020-03-04,RQS,,00090,2020,RQS 90/2020,Sim
140846,http://legis.senado.gov.br/dadosabertos/materia/140846,2020-03-12,RQS,,00091,2020,RQS 91/2020,Sim
140851,http://legis.senado.gov.br/dadosabertos/materia/140851,2020-03-04,RQS,,00092,2020,RQS 92/2020,Sim
140864,http://legis.senado.gov.br/dadosabertos/materia/140864,2020-03-03,RQS,,00093,2020,RQS 93/2020,Sim
140872,http://legis.senado.gov.br/dadosabertos/materia/140872,2020-03-04,RQS,,00094,2020,RQS 94/2020,Não
140873,http://legis.senado.gov.br/dadosabertos/materia/140873,2020-03-04,RQS,,00095,2020,RQS 95/2020,Não
140875,http://legis.senado.gov.br/dadosabertos/materia/140875,2020-03-03,RQS,,00096,2020,RQS 96/2020,Sim
140876,http://legis.senado.gov.br/dadosabertos/materia/140876,2020-03-04,RQS,,00097,2020,RQS 97/2020,Não
140877,http://legis.senado.gov.br/dadosabertos/materia/140877,2020-03-04,RQS,,00098,2020,RQS 98/2020,Não
140888,http://legis.senado.gov.br/dadosabertos/materia/140888,2020-03-04,RQS,,00099,2020,RQS 99/2020,Sim
140889,http://legis.senado.gov.br/dadosabertos/materia/140889,2020-03-04,RQS,,00100,2020,RQS 100/2020,Não
140890,http://legis.senado.gov.br/dadosabertos/materia/140890,2020-03-04,RQS,,00101,2020,RQS 101/2020,Não
140892,http://legis.senado.gov.br/dadosabertos/materia/140892,2020-03-04,RQS,,00102,2020,RQS 102/2020,Não
140897,http://legis.senado.gov.br/dadosabertos/materia/140897,2020-03-04,RQS,,00103,2020,RQS 103/2020,Sim
140903,http://legis.senado.gov.br/dadosabertos/materia/140903,2020-03-04,RQS,,00104,2020,RQS 104/2020,Não
140905,http://legis.senado.gov.br/dadosabertos/materia/140905,2020-03-04,RQS,,00105,2020,RQS 105/2020,Não
140906,http://legis.senado.gov.br/dadosabertos/materia/140906,2020-03-04,RQS,,00106,2020,RQS 106/2020,Não
140907,http://legis.senado.gov.br/dadosabertos/materia/140907,2020-03-04,RQS,,00107,2020,RQS 107/2020,Não
140908,http://legis.senado.gov.br/dadosabertos/materia/140908,2020-03-04,RQS,,00108,2020,RQS 108/2020,Não
140909,http://legis.senado.gov.br/dadosabertos/materia/140909,2020-03-04,RQS,,00109,2020,RQS 109/2020,Não
140910,http://legis.senado.gov.br/dadosabertos/materia/140910,2020-03-04,RQS,,00110,2020,RQS 110/2020,Sim
140911,http://legis.senado.gov.br/dadosabertos/materia/140911,2020-03-20,RQS,,00111,2020,RQS 111/2020,Não
140912,http://legis.senado.gov.br/dadosabertos/materia/140912,2020-03-05,RQS,,00112,2020,RQS 112/2020,Sim
140929,http://legis.senado.gov.br/dadosabertos/materia/140929,2020-03-04,RQS,,00113,2020,RQS 113/2020,Não
140935,http://legis.senado.gov.br/dadosabertos/materia/140935,2020-03-05,RQS,,00114,2020,RQS 114/2020,Sim
140936,http://legis.senado.gov.br/dadosabertos/materia/140936,2020-03-05,RQS,,00115,2020,RQS 115/2020,Sim
140952,http://legis.senado.gov.br/dadosabertos/materia/140952,2020-03-04,RQS,,00116,2020,RQS 116/2020,Sim
140964,http://legis.senado.gov.br/dadosabertos/materia/140964,2020-03-09,RQS,,00117,2020,RQS 117/2020,Não
140965,http://legis.senado.gov.br/dadosabertos/materia/140965,2020-03-06,RQS,,00118,2020,RQS 118/2020,Sim
140966,http://legis.senado.gov.br/dadosabertos/materia/140966,2020-03-06,RQS,,00119,2020,RQS 119/2020,Sim
140974,http://legis.senado.gov.br/dadosabertos/materia/140974,2020-03-09,RQS,,00120,2020,RQS 120/2020,Sim
140976,http://legis.senado.gov.br/dadosabertos/materia/140976,2020-03-09,RQS,,00121,2020,RQS 121/2020,Sim
140993,http://legis.senado.gov.br/dadosabertos/materia/140993,2020-03-09,RQS,,00122,2020,RQS 122/2020,Sim
140994,http://legis.senado.gov.br/dadosabertos/materia/140994,2020-03-09,RQS,,00123,2020,RQS 123/2020,Sim
141008,http://legis.senado.gov.br/dadosabertos/materia/141008,2020-03-20,RQS,,00124,2020,RQS 124/2020,Não
141023,http://legis.senado.gov.br/dadosabertos/materia/141023,2020-03-20,RQS,,00125,2020,RQS 125/2020,Sim
141024,http://legis.senado.gov.br/dadosabertos/materia/141024,2020-03-10,RQS,,00126,2020,RQS 126/2020,Sim
141028,http://legis.senado.gov.br/dadosabertos/materia/141028,2020-03-12,RQS,,00127,2020,RQS 127/2020,Sim
